player,pos_cluster_calc,ws_per_48_calc,bpm_calc,ts_pct_calc,fg_pct_calc,fg3_pct_calc,pts_per_36_calc,stl_pct_calc,trb_pct_calc,blk_pct_calc,mps_calc,ast_pct_calc,allstar_pct_calc,sum_mp,start_age,end_age,avg_age,player_height,player_weight,team_id,draft_year,draft_number,draft_round,stand_jump,max_jump,court_sprint,lane_agility,bench_press,usg_pct_calc,orb_pct_calc,drb_pct_calc,net_rating_calc,career_years,all_star_total,score_guard,score_wing,score_big,score_nach_cluster,success_score,d_group,avg_score_d_group,score_d_group_diff,avg_score_d_number,score_d_number_diff
A.C. Green,Big,0.13062852921864743,-0.19902604508645222,0.553514554607135,0.492106451083388,0.17459827095644562,12.144977019041367,0.014251614138761215,0.1470775607353907,0.0091802910921427,2284.5,0.05433820310790107,0.0625,36552.0,22.0,37.0,29.5,205.74,102.0582,LAL,1985,23,1,,,,,,0.1475293007222587,0.10619840227620923,0.1867840063471219,-0.6539177062814621,16,1,45.89,51.42,51.98,51.98,51.98,3,38.37348242811502,13.606517571884979,38.29,13.689999999999998
A.J. Bramlett,Big,-0.129,-15.9,0.19,0.19,,4.721311475409836,0.008,0.201,0.0,61.0,0.0,0.0,61.0,23.0,23.0,23.0,208.28,102.965384,CLE,1999,39,2,,,,,,0.171,0.217,0.185,-32.6,1,0,5.16,15.95,18.9,18.9,18.9,4,35.330078125,-16.430078125,34.2662962962963,-15.366296296296298
A.J. Guyton,Guard,0.009784911717495987,-2.9203852327447835,0.48265569823434995,0.38114526484751204,0.3798940609951846,12.741573033707866,0.008841091492776888,0.03765168539325843,0.007418138041733549,415.3333333333333,0.20855939004815416,0.0,1246.0,22.0,24.0,23.0,185.42,81.64656,CHI,2000,32,2,33.0,37.5,3.22,10.55,9.0,0.19328089887640448,0.020305778491171753,0.05647752808988764,-8.149036918138043,3,0,31.52,25.46,24.47,31.52,31.52,4,35.330078125,-3.8100781250000004,34.35964285714286,-2.8396428571428594
AJ Hammons,Big,-0.001,-6.6,0.472,0.405,0.5,10.689570552147242,0.003,0.128,0.07200000000000001,163.0,0.038,0.0,163.0,24.0,24.0,24.0,213.36,117.93392,DAL,2016,46,2,,,,,,0.17600000000000002,0.054000000000000006,0.21,-0.6,1,0,22.31,25.17,31.03,31.03,31.03,5,35.637464788732395,-4.607464788732393,35.711739130434786,-4.681739130434785
AJ Price,Guard,0.05786637821328582,-1.2729956731992875,0.48615041995418684,0.37924586408755406,0.3166579282260117,13.942784423517436,0.01605370323237465,0.05306210231611097,0.001726902519725121,654.8333333333334,0.236283787223212,0.0,3929.0,23.0,28.0,25.5,187.96,84.821704,IND,2009,52,2,,,,,,0.20444489692033596,0.01925349961822347,0.08730898447442097,-1.1104097734792566,6,0,36.17,31.38,28.78,36.17,36.17,6,33.73416,2.435839999999999,33.85157894736842,2.318421052631585
Aaron Brooks,Guard,0.06871232978644246,-1.1826549594463875,0.5253157228960489,0.41310447205893297,0.3703291911600566,16.779016295855346,0.013511273160205372,0.045029466478160585,0.0048662102835032375,1343.9,0.2355014510008185,0.0,13439.0,23.0,33.0,28.1,182.88,73.028312,HOU,2007,26,1,32.5,39.5,3.2,10.57,6.0,0.2311710692759878,0.021307314532331274,0.0686740828930724,-1.0822308207455913,10,0,42.61,35.92,33.88,42.61,42.61,3,38.37348242811502,4.236517571884981,38.770714285714284,3.8392857142857153
Aaron Gordon,Big,0.09048523924854357,-0.11269228251620082,0.5429317274333967,0.46142658898998495,0.3188084047915166,16.223447011847878,0.01257674936178569,0.11861759507756757,0.018629050206192314,1697.4444444444443,0.13201197879164758,0.0,15277.0,19.0,27.0,23.0,204.61111111111111,102.81418666666667,ORL,2014,4,1,32.5,39.0,3.27,10.81,,0.2045773384826864,0.05968115467696537,0.17894907377102834,0.1328271257445834,9,0,41.83,41.89,42.6,42.6,42.6,1,47.20743935309973,-4.607439353099728,47.13102564102564,-4.531025641025636
Aaron Gray,Big,0.07717631783952221,-3.58989872760322,0.5275367437029344,0.5105998441963127,0.0,9.96800830952999,0.012839781874837704,0.1800532329265126,0.017639833809400155,550.1428571428571,0.08419942871981304,0.0,3851.0,23.0,29.0,26.0,213.35999999999999,122.46984,CHI,2007,49,2,27.0,32.5,3.7,12.07,17.0,0.15072266943651,0.12915891976110103,0.23123058945728384,-4.749233965203844,7,0,29.36,36.03,38.18,38.18,38.18,5,35.637464788732395,2.542535211267605,32.0625,6.1175
Aaron Harrison,Guard,-0.020542274052478132,-7.387755102040816,0.371932944606414,0.2581166180758018,0.2233148688046647,8.417492711370263,0.021583090379008744,0.06738775510204081,0.005434402332361516,114.33333333333333,0.06484839650145773,0.0,343.0,21.0,23.0,22.0,198.12,95.25432,CHO,Undrafted,61,Undrafted,28.5,34.5,3.27,,1.0,0.14883090379008745,0.024970845481049567,0.11243440233236152,-9.903498542274052,3,0,19.14,23.29,19.93,19.14,23.29,7,32.88851913477537,-9.598519134775373,32.88851913477537,-9.598519134775373
Aaron Holiday,Guard,0.050195739910313904,-2.3084529147982065,0.5210845291479821,0.41334327354260086,0.37574417040358743,14.48152466367713,0.01780560538116592,0.053307174887892377,0.009845739910313903,892.0,0.181504932735426,0.0,4460.0,22.0,26.0,24.0,183.38799999999998,83.91452,IND,2018,23,1,25.5,33.0,3.27,10.96,,0.19374439461883408,0.016385426008968612,0.08920291479820629,1.4382959641255606,5,0,35.49,32.59,29.98,35.49,35.49,3,38.37348242811502,-2.883482428115016,38.29,-2.799999999999997
Aaron McKie,Guard,0.10009840258926707,0.6798078930883275,0.5094037899352684,0.4340694299436208,0.331213823345166,11.040363332637293,0.025267383587387764,0.07796512841929422,0.006501566088953852,1473.5384615384614,0.18137366882438924,0.0,19156.0,22.0,34.0,28.0,195.57999999999998,94.800728,PHI,1994,17,1,,,,,,0.15933733556065985,0.028979223219878888,0.1267492691584882,1.8595792441010648,13,0,40.9,42.13,38.21,40.9,42.13,2,40.05011976047904,2.0798802395209606,38.768787878787876,3.3612121212121266
Aaron Miles,Guard,-0.015,-5.0,0.405,0.333,,4.63728813559322,0.017,0.066,0.005999999999999999,118.0,0.295,0.0,118.0,22.0,22.0,22.0,185.42,86.18248,GSW,Undrafted,61,Undrafted,32.0,37.5,3.22,10.69,7.0,0.11599999999999999,0.0,0.136,-3.9,1,0,25.78,23.13,20.84,25.78,25.78,7,32.88851913477537,-7.108519134775371,32.88851913477537,-7.108519134775371
Aaron Nesmith,Wing,0.05845213193885761,-3.7079646017699117,0.5425221238938053,0.41860498793242157,0.32382139983909897,11.984553499597748,0.013770716009654063,0.09584070796460177,0.01069106999195495,414.3333333333333,0.04969428801287209,0.0,1243.0,21.0,23.0,22.0,195.58,97.52227999999998,BOS,2020,14,1,,,,,,0.15316251005631534,0.038149637972646824,0.15214641995172967,1.1162510056315367,3,0,28.25,31.28,30.74,31.28,31.28,2,40.05011976047904,-8.77011976047904,40.96823529411765,-9.688235294117646
Aaron Wiggins,Guard,0.048,-4.3,0.556,0.463,0.304,12.357320099255585,0.012,0.076,0.008,604.5,0.085,0.0,1209.0,23.0,24.0,23.5,194.31,86.18248,OKC,2021,55,2,29.5,36.0,3.04,11.2,,0.153,0.043,0.11000000000000001,-8.1,2,0,29.67,30.1,29.35,29.67,30.1,6,33.73416,-3.6341600000000014,34.67714285714286,-4.57714285714286
Aaron Williams,Big,0.11481266666666666,-1.6969833333333333,0.5474526666666667,0.4939354166666667,0.03710175,12.381599999999999,0.01243,0.13435075000000002,0.03356183333333333,857.1428571428571,0.06743283333333333,0.0,12000.0,22.0,36.0,29.357142857142858,205.74,105.27114333333334,NJN,Undrafted,61,Undrafted,,,,,,0.16811925,0.09681441666666665,0.17323633333333333,-2.7458583333333335,14,0,34.99,38.98,40.86,40.86,40.86,7,32.88851913477537,7.971480865224628,32.88851913477537,7.971480865224628
Abdel Nader,Wing,0.05121873790166473,-2.5471931862175765,0.5346856368563686,0.4253774680603949,0.357029810298103,12.946341463414635,0.014125435540069687,0.07876306620209059,0.018541231126596978,516.6,0.05938521099496709,0.0,2583.0,24.0,28.0,26.0,196.596,102.51179199999999,OKC,2016,58,2,,,,,,0.16672319008904377,0.02191908633372048,0.13510840108401084,-5.4070847851335655,5,0,29.85,31.5,30.84,31.5,31.5,6,33.73416,-2.234160000000003,33.92307692307692,-2.42307692307692
Acie Earl,Big,0.004931528662420382,-5.935589171974523,0.45803304140127393,0.40193869426751594,0.0,13.987261146496815,0.012651273885350318,0.11869585987261146,0.03558678343949045,628.0,0.03934792993630573,0.0,2512.0,23.0,26.0,24.5,210.82,108.86208,BOS,1993,19,1,,,,,,0.21594028662420384,0.08648845541401275,0.1518204617834395,-1.2738853503184713,4,0,25.98,29.55,31.08,31.08,31.08,2,40.05011976047904,-8.970119760479044,37.71242424242424,-6.632424242424243
Acie Law,Guard,0.03152075471698113,-3.8825995807127884,0.4902796645702306,0.41148553459119497,0.22904570230607965,10.878490566037737,0.01806457023060797,0.0473475890985325,0.0013316561844863733,596.25,0.19571823899371069,0.0,2385.0,23.0,26.0,24.5,190.5,90.831798,ATL,2007,11,1,29.0,34.0,3.22,11.0,8.0,0.1671970649895178,0.0160125786163522,0.07879077568134171,-4.138867924528302,4,0,31.04,28.64,25.4,31.04,31.04,2,40.05011976047904,-9.010119760479043,42.59162162162163,-11.551621621621628
Adam Harrington,Guard,0.017,-5.2,0.387,0.297,0.357,9.85945945945946,0.009000000000000001,0.040999999999999995,0.006999999999999999,111.0,0.18,0.0,111.0,22.0,22.0,22.0,195.58,90.7184,TOT,Undrafted,61,Undrafted,,,,,,0.165,0.01,0.075,-15.699999999999998,1,0,25.47,21.4,20.43,25.47,25.47,7,32.88851913477537,-7.418519134775373,32.88851913477537,-7.418519134775373
Adam Keefe,Big,0.11534507451132184,-1.3375556415715115,0.56064679698084,0.5020187729823883,0.02693903619121347,10.831701180568995,0.015545964776466036,0.14718076253144957,0.012995742210179989,1148.2222222222222,0.06100783820398684,0.0,10334.0,22.0,30.0,26.0,205.74,105.3240624,UTA,1992,10,1,,,,,,0.14326562802399845,0.11765666731178634,0.17601741823108186,1.83843622992065,9,0,34.66,40.73,41.18,41.18,41.18,1,47.20743935309973,-6.02743935309973,43.98444444444445,-2.8044444444444494
Adam Mokoka,Guard,0.011333333333333332,-5.833333333333333,0.48733333333333334,0.4086666666666667,0.30000000000000004,10.135714285714284,0.017,0.04900000000000001,0.005333333333333333,84.0,0.07300000000000001,0.0,168.0,21.0,22.0,21.5,194.31,86.18248,CHI,Undrafted,61,Undrafted,,,,,,0.14366666666666664,0.05066666666666667,0.04666666666666667,9.033333333333335,2,0,23.81,25.14,22.39,23.81,25.14,7,32.88851913477537,-7.748519134775371,32.88851913477537,-7.748519134775371
Adam Morrison,Wing,-0.020408785845027456,-5.005521659548505,0.4472135448444174,0.3723126906650397,0.3288538743136059,13.209517998779745,0.006216900549115313,0.06227181208053691,0.0029447834045149483,1092.6666666666667,0.11313636363636365,0.0,3278.0,22.0,25.0,23.666666666666668,203.19999999999996,92.98636,CHA,2006,3,1,25.5,30.5,3.37,11.46,11.0,0.2103575350823673,0.029338010982306286,0.09569829164124466,-7.241153142159853,3,0,28.66,25.92,25.94,25.92,28.66,1,47.20743935309973,-18.54743935309973,52.80105263157895,-24.141052631578948
Admiral Schofield,Big,0.022603345280764638,-5.443966547192354,0.5221720430107527,0.40185304659498206,0.32108602150537635,10.468817204301075,0.006637992831541218,0.08681003584229392,0.009560334528076465,279.0,0.06756869772998805,0.0,837.0,22.0,26.0,24.0,195.58,109.315672,ORL,2019,42,2,30.0,34.0,3.37,10.77,15.0,0.13356869772998806,0.030086021505376342,0.14585304659498208,-10.686140979689366,3,0,25.53,26.37,27.24,27.24,27.24,5,35.637464788732395,-8.397464788732396,35.22714285714286,-7.98714285714286
Adonal Foyle,Big,0.0685708269525268,-1.683499234303216,0.49162274119448696,0.48193162327718225,0.0,8.2339663093415,0.01025551301684533,0.14354762633996937,0.0643604134762634,1088.3333333333333,0.0404957886676876,0.0,13060.0,22.0,33.0,27.5,208.28,118.87890333333333,GSW,1997,8,1,,,,,,0.12165474732006125,0.10472557427258805,0.18421607963246556,-4.027794793261869,12,0,30.63,36.72,40.87,40.87,40.87,1,47.20743935309973,-6.337439353099732,42.52105263157895,-1.651052631578949
Adonis Jordan,Guard,-0.015103092783505155,-2.9618556701030925,0.36218556701030935,0.3053505154639175,0.2443298969072165,7.7938144329896915,0.017072164948453608,0.03420618556701031,0.006515463917525773,48.5,0.3213092783505154,0.0,97.0,23.0,28.0,25.5,180.34,77.11064,DEN,1993,42,2,,,,,,0.1652783505154639,0.03583505154639176,0.033391752577319585,-6.754639175257731,2,0,28.25,22.21,19.13,28.25,28.25,5,35.637464788732395,-7.3874647887323945,35.22714285714286,-6.977142857142859
Adreian Payne,Big,-0.01916607270135424,-5.929864575908767,0.4535830363506771,0.4072929436920884,0.19549251603706344,10.992444761225945,0.01632786885245902,0.12919672131147542,0.015736279401282968,350.75,0.07223806129722025,0.0,1403.0,23.0,26.0,24.5,208.28,108.408488,MIN,2014,15,1,,,,,,0.17768139700641483,0.06352387740555952,0.19606414825374197,-12.945901639344262,4,0,23.78,28.74,28.69,28.69,28.74,2,40.05011976047904,-11.310119760479044,39.976451612903226,-11.236451612903227
Adrian Caldwell,Big,0.03207735495945103,-5.266874610106051,0.48223705552089835,0.47658265751715534,0.0,8.727136618839676,0.01742857142857143,0.17230131004366814,0.016242669993761696,267.1666666666667,0.029538365564566436,0.0,1603.0,23.0,31.0,27.5,203.19999999999996,120.20188,HOU,Undrafted,61,Undrafted,,,,,,0.13948222083593262,0.1254235807860262,0.2191609482220836,-2.1661260137242673,6,0,23.18,32.58,33.38,33.38,33.38,7,32.88851913477537,0.49148086522463075,32.88851913477537,0.49148086522463075
Adrian Griffin,Guard,0.09795373264974365,0.21062898586970116,0.48808653244966865,0.4379789921220458,0.20496698762035764,8.651794422908592,0.02825271976991372,0.10753957734150306,0.0054949356008503186,888.5555555555555,0.12174865574590471,0.0,7997.0,25.0,33.0,29.0,195.58,102.0582,DAL,Undrafted,61,Undrafted,,,,,,0.12896086032262097,0.07162348380642741,0.14416393647617856,4.118106790046268,9,0,33.09,39.08,35.14,33.09,39.08,7,32.88851913477537,6.1914808652246265,32.88851913477537,6.1914808652246265
Al Harrington,Big,0.07276521832268198,-1.4803991574136885,0.5211966510764398,0.44455107286943485,0.31351333499946443,17.01250312399586,0.015818236995251526,0.11162622728408726,0.0065159770073904815,1750.5625,0.10135556428290907,0.0,28009.0,18.0,33.0,25.5,205.74,112.490816,IND,1998,25,1,,,,,,0.2319104930558035,0.06055717804991253,0.16352997250883644,-0.9246492198936056,16,0,43.11,44.24,43.41,43.41,44.24,3,38.37348242811502,5.866517571884984,37.88903225806452,6.350967741935484
Al Horford,Big,0.15735987188286432,2.879141745922803,0.5682719220838643,0.514164525933915,0.38153799392097265,15.27938033140504,0.0126429061672713,0.1440209170833742,0.02989789848677975,1912.3125,0.16604912246298656,0.3125,30597.0,21.0,37.0,28.5625,207.645,111.13004,ATL,2007,3,1,31.0,35.5,3.37,12.15,20.0,0.1898132823479426,0.07262421152400562,0.2142345001143903,4.005088734189626,16,5,54.68,55.32,57.22,57.22,57.22,1,47.20743935309973,10.012560646900269,52.80105263157895,4.418947368421051
Al Jefferson,Big,0.12965242024411575,1.225544697517016,0.5282230503060953,0.4996495684246549,0.08100513327502948,19.613491007262635,0.012371497015095632,0.16902536218107153,0.03258488915928363,1878.5,0.09721886763755276,0.0,26299.0,20.0,33.0,26.5,208.28,125.54778571428572,BOS,2004,15,1,28.5,30.0,3.29,13.08,3.0,0.2543646146241302,0.08962568918970303,0.2508564203962128,-3.9040267690786723,14,0,46.99,49.48,52.2,52.2,52.2,2,40.05011976047904,12.14988023952096,39.976451612903226,12.223548387096777
Al Thornton,Wing,0.03548755136572396,-3.5324389654338897,0.512645636934977,0.45336487793086777,0.2824253081943437,15.332849891225525,0.011655064056079287,0.0860128112158569,0.013801788735798888,2068.5,0.07391624365482233,0.0,8274.0,24.0,27.0,25.5,203.2,101.49121,LAC,2007,14,1,35.0,41.0,3.16,11.96,9.0,0.21284336475707036,0.053845177664974625,0.11932342277012328,-8.486451534928692,4,0,35.33,35.55,35.43,35.55,35.55,2,40.05011976047904,-4.500119760479045,40.96823529411765,-5.41823529411765
Al-Farouq Aminu,Wing,0.0747226240253136,-0.5573850152559612,0.5160413606057183,0.42102859080122046,0.30515159905074024,10.869567182732512,0.019527460730025994,0.1355901796813199,0.01849401062266923,1608.909090909091,0.07296027799751384,0.0,17698.0,20.0,30.0,25.0,205.27818181818182,98.5531709090909,POR,2010,8,1,27.0,33.5,3.3,11.29,13.0,0.15203345010735678,0.062460221493954124,0.208864956492259,0.973968810035032,11,0,36.48,42.55,42.03,42.55,42.55,1,47.20743935309973,-4.657439353099733,42.52105263157895,0.028947368421050612
Alan Anderson,Wing,0.052225967908140734,-2.5008096569998526,0.5286487560724275,0.40734933019284564,0.3451516266745179,12.863653761224791,0.014034300014721038,0.06124113057559252,0.0036493449138819373,849.125,0.08778963639040188,0.0,6793.0,23.0,34.0,29.5,198.12,99.79024,BRK,Undrafted,61,Undrafted,26.5,30.5,3.27,10.32,10.0,0.17576755483586046,0.02571720889150596,0.09696393346091566,-1.7096422788164287,8,0,32.38,32.31,30.49,32.31,32.38,7,32.88851913477537,-0.5085191347753693,32.88851913477537,-0.5085191347753693
Alan Henderson,Big,0.09731088534107402,-1.8366690856313497,0.5141364296081278,0.47490689404934683,0.12333091436865022,13.305631349782292,0.013993831640058055,0.1350431059506531,0.015598838896952105,1148.3333333333333,0.049733671988388975,0.0,13780.0,23.0,34.0,28.5,205.74,107.83118909090909,ATL,1995,16,1,,,,,,0.1882857039187228,0.11940391872278665,0.1505321480406386,-3.922489114658926,12,0,34.98,39.61,40.25,40.25,40.25,2,40.05011976047904,0.19988023952095801,40.075625,0.17437499999999773
Alan Williams,Big,0.13566055045871558,-1.1206422018348625,0.5363463302752293,0.501848623853211,0.0,17.124770642201835,0.020142201834862386,0.23043577981651372,0.03568348623853211,218.0,0.07107798165137615,0.0,872.0,23.0,26.0,24.5,203.2,119.06790000000001,PHO,Undrafted,61,Undrafted,25.5,28.5,3.5,12.26,8.0,0.20896788990825685,0.13919036697247705,0.32555045871559635,0.5568807339449542,4,0,34.01,43.04,45.61,45.61,45.61,7,32.88851913477537,12.721480865224628,32.88851913477537,12.721480865224628
Alando Tucker,Wing,0.044295774647887316,-4.492957746478873,0.5064084507042254,0.42391549295774655,0.29076056338028167,17.84788732394366,0.00595774647887324,0.06625352112676057,0.0035633802816901405,142.0,0.0567887323943662,0.0,426.0,23.0,25.0,24.0,198.12,92.98636,PHO,2007,29,1,,,,,,0.23514084507042257,0.08245070422535211,0.051943661971830986,-2.8915492957746474,3,0,29.43,27.0,27.22,27.0,29.43,3,38.37348242811502,-8.943482428115018,37.37375,-7.943750000000001
Alec Burks,Guard,0.08700319910981293,-0.5512761666318937,0.5374940538284999,0.41664371653105226,0.3721886779330969,16.648779470060504,0.015450865846025454,0.08597496348842061,0.007995966339801099,1198.25,0.14114938451909034,0.0,14379.0,20.0,31.0,25.5,198.12,95.934708,UTA,2011,12,1,29.0,36.0,3.17,10.96,5.0,0.2160779609152236,0.028627234160929136,0.14449502747061688,-2.643709576465679,12,0,40.56,39.25,37.93,40.56,40.56,2,40.05011976047904,0.5098802395209603,39.268484848484846,1.2915151515151564
Alec Peters,Big,0.055,-2.8,0.523,0.378,0.31,13.12,0.004,0.08800000000000001,0.006999999999999998,225.0,0.07899999999999999,0.0,225.0,22.0,22.0,22.0,205.74,106.59412,PHO,2017,54,2,,,,,,0.155,0.037000000000000005,0.14,7.3,1,0,29.03,28.1,29.5,29.5,29.5,6,33.73416,-4.234160000000003,33.626,-4.125999999999998
Aleem Ford,Wing,-0.103,-11.4,0.35,0.3,0.133,6.810810810810811,0.006999999999999998,0.107,0.0,74.0,0.038,0.0,74.0,24.0,24.0,24.0,203.2,99.79024,ORL,Undrafted,61,Undrafted,,,,,,0.14,0.027999999999999994,0.18600000000000003,-22.1,1,0,13.11,17.12,17.94,17.12,17.94,7,32.88851913477537,-14.94851913477537,32.88851913477537,-14.94851913477537
Aleksandar Djordjevic,Guard,0.114,1.1,0.687,0.5,0.714,14.636065573770491,0.0,0.049,0.0,61.0,0.131,0.0,61.0,29.0,29.0,29.0,187.96,89.811216,POR,Undrafted,61,Undrafted,,,,,,0.171,0.02,0.076,4.8,1,0,37.21,31.32,32.35,37.21,37.21,7,32.88851913477537,4.321480865224629,32.88851913477537,4.321480865224629
Aleksandar Radojevic,Big,-0.13042105263157897,-11.678947368421051,0.3992105263157895,0.31126315789473685,,6.181578947368421,0.006789473684210527,0.14405263157894738,0.015526315789473687,76.0,0.06873684210526317,0.0,152.0,23.0,28.0,25.5,220.98,112.26401999999999,TOR,1999,12,1,,,,,,0.1588421052631579,0.08578947368421053,0.2049473684210526,-13.426315789473685,2,0,13.85,18.96,21.53,21.53,21.53,2,40.05011976047904,-18.52011976047904,39.268484848484846,-17.738484848484845
Aleksej Pokusevski,Big,-0.031983641842445114,-4.242272922944468,0.45919285406801547,0.3765622040464916,0.2847770124838571,12.902970297029702,0.012184674989238054,0.11798493327593629,0.03134610417563496,774.3333333333334,0.1490464916056823,0.0,2323.0,19.0,21.0,20.0,213.36,89.20642666666667,OKC,2020,17,1,,,,,,0.20234610417563495,0.04498493327593629,0.1929849332759363,-9.162935858803271,3,0,28.9,29.41,30.82,30.82,30.82,2,40.05011976047904,-9.230119760479042,38.768787878787876,-7.948787878787876
Alen Smailagic,Big,0.0561390134529148,-3.367713004484305,0.5580179372197309,0.4649686098654708,0.2946591928251121,14.093273542600897,0.012636771300448433,0.1034932735426009,0.035793721973094175,111.5,0.1136188340807175,0.0,223.0,19.0,20.0,19.5,208.28,97.52228,GSW,2019,39,2,,,,,,0.17973991031390135,0.07575336322869955,0.1324798206278027,-8.499551569506727,2,0,30.73,31.29,32.45,32.45,32.45,4,35.330078125,-2.880078124999997,34.2662962962963,-1.8162962962962936
Alex Abrines,Guard,0.08607850198055456,-1.919121353979114,0.5516362981634858,0.386194094346417,0.3683107670147641,11.988764854159166,0.01615304285199856,0.0488566798703637,0.006635217861001081,925.6666666666666,0.0438836874324811,0.0,2777.0,23.0,25.0,24.0,198.12,87.69445333333333,OKC,2013,32,2,,,,,,0.13809830752610733,0.01933273316528628,0.07983255311487217,-0.04497659344616492,3,0,31.29,32.69,30.2,31.29,32.69,4,35.330078125,-2.6400781250000023,34.35964285714286,-1.6696428571428612
Alex Acker,Guard,-0.04375641025641026,-5.3500000000000005,0.4230213675213675,0.37331196581196585,0.3275641025641025,12.53846153846154,0.01344871794871795,0.07224358974358974,0.012756410256410255,117.0,0.113517094017094,0.0,234.0,23.0,26.0,24.5,195.58,83.91452,DET,2005,60,2,28.0,32.0,3.35,11.67,11.0,0.21161965811965813,0.043354700854700855,0.10213247863247862,-5.11025641025641,2,0,24.15,23.82,22.87,24.15,24.15,6,33.73416,-9.584160000000004,31.683999999999997,-7.533999999999999
Alex Caruso,Guard,0.08499762470308789,-0.3760742820125243,0.5358367523213129,0.42092399049881235,0.3639486072122652,10.803886849492551,0.026196717771539625,0.06826365795724466,0.01246922910818398,771.8333333333334,0.17204361908874974,0.0,4631.0,23.0,29.0,25.666666666666668,195.15666666666667,84.368112,LAL,Undrafted,61,Undrafted,,,,,,0.14425761174692292,0.02795357374217232,0.10794212912977759,5.524357590153315,6,0,34.97,36.29,32.19,34.97,36.29,7,32.88851913477537,3.4014808652246273,32.88851913477537,3.4014808652246273
Alex Garcia,Guard,-0.042610062893081765,-4.233962264150943,0.3910943396226415,0.32940251572327045,0.2552704402515723,10.641509433962263,0.020559748427672955,0.056012578616352206,0.0055094339622641505,79.5,0.20293081761006287,0.0,159.0,23.0,24.0,23.5,190.5,88.45044,NOH,Undrafted,61,Undrafted,,,,,,0.20672955974842766,0.05050314465408805,0.06244025157232705,-14.269811320754721,2,0,25.64,24.13,20.73,25.64,25.64,7,32.88851913477537,-7.248519134775371,32.88851913477537,-7.248519134775371
Alex Len,Big,0.0963864797102795,-1.9081716036772216,0.5612139474417309,0.5099986999721423,0.2724834246448138,14.622973349428916,0.009879097409230198,0.16741944470238648,0.04197539232983564,1076.9,0.06906527997028508,0.0,10769.0,20.0,30.0,24.6,215.392,114.75877599999998,PHO,2013,5,1,,,,,,0.17878326678428824,0.10644693100566441,0.23068065744265948,-5.959587705450831,10,0,36.18,40.46,44.2,44.2,44.2,1,47.20743935309973,-3.007439353099727,48.487297297297296,-4.287297297297293
Alex Poythress,Big,0.08593109540636043,-3.62756183745583,0.5515742049469964,0.47235512367491156,0.3652349823321555,12.485512367491165,0.008302120141342757,0.11578975265017669,0.01951590106007067,188.66666666666666,0.06041696113074205,0.0,566.0,23.0,25.0,24.0,204.04666666666665,107.047712,ATL,Undrafted,61,Undrafted,,,,,,0.14544699646643108,0.08831625441696113,0.14452473498233215,-10.440282685512367,3,0,29.0,31.25,32.95,32.95,32.95,7,32.88851913477537,0.06148086522463103,32.88851913477537,0.06148086522463103
Alex Stepheson,Big,0.068,-2.4,0.341,0.333,,11.046575342465752,0.006999999999999998,0.218,0.06,73.0,0.043,0.0,73.0,28.0,28.0,28.0,208.28,122.46984,TOT,Undrafted,61,Undrafted,,,,,,0.198,0.285,0.145,-3.8,1,0,23.57,31.65,38.23,38.23,38.23,7,32.88851913477537,5.341480865224625,32.88851913477537,5.341480865224625
Alexander Johnson,Big,0.05601382488479263,-4.638479262672811,0.5736635944700461,0.5169170506912443,,12.171428571428573,0.01531336405529954,0.1267119815668203,0.026566820276497698,651.0,0.03768663594470047,0.0,1302.0,23.0,24.0,23.5,205.74,106.59412,MEM,2006,45,2,,,,,,0.16732488479262675,0.07478341013824884,0.17806221198156683,-6.285253456221199,2,0,28.65,33.89,34.55,34.55,34.55,5,35.637464788732395,-1.0874647887323974,38.687599999999996,-4.137599999999999
Alexey Shved,Guard,0.04635677162947111,-0.6619688168755733,0.4852445735249159,0.36750932436563744,0.304879853255885,14.822623051054725,0.01698440843778661,0.06089116478141242,0.011248547844695813,1090.3333333333333,0.23226383369000306,0.0,3271.0,24.0,26.0,25.0,198.12,84.06571733333332,MIN,Undrafted,61,Undrafted,,,,,,0.21977162947110976,0.028702843167227148,0.0963139712626108,-4.0177010088657905,3,0,37.37,33.03,30.88,37.37,37.37,7,32.88851913477537,4.481480865224626,32.88851913477537,4.481480865224626
Alexis Ajinca,Big,0.09263482714468631,-2.803303457106274,0.5495656850192062,0.5068568501920615,0.03073495518565941,14.357592829705505,0.013671702944942382,0.1662676056338028,0.037043021766965424,557.8571428571429,0.0590775928297055,0.0,3905.0,20.0,28.0,24.142857142857142,216.98857142857145,108.86207999999999,NOP,2008,20,1,,,,,,0.19324097311139565,0.09916773367477592,0.23549346991037132,-2.81190781049936,7,0,32.15,37.65,40.21,40.21,40.21,2,40.05011976047904,0.15988023952095887,37.26933333333333,2.9406666666666723
Alfonzo McKinnie,Wing,0.07108944628490299,-4.150307619498344,0.5428816848083293,0.46569190724088977,0.3202035021296734,12.331661145291056,0.01190487458589683,0.11696971131093231,0.011182205395172742,422.6,0.03644107903454804,0.0,2113.0,25.0,29.0,27.0,201.676,97.52228,CHI,Undrafted,61,Undrafted,,,,,,0.1493019403691434,0.08128111689540936,0.1513426407950781,-3.1302413629910077,5,0,28.37,32.3,32.77,32.3,32.77,7,32.88851913477537,-0.11851913477536868,32.88851913477537,-0.11851913477536868
